Job Title,Company,Location,Skills,Education,Experience,Job Level,Salary
Microsoft Application Developer,Chickasaw Nation Industries,"Albany, GA","Computer science, Cloud infrastructure, Azure, System design, Manufacturing","b.s., education, degree, bachelor, certification, associate",(4) years,N/A,N/A
Software Engineer (Hybrid),Homebase,"Denver, CO","Analysis skills, Ruby, AI, Communication skills",N/A,N/A,N/A,$100K - $110K (Employer est.)
Senior Backend Software Engineer,Virta Health,Remote,"Azure, Go, CSS, React, NoSQL",N/A,5+ years,N/A,$167K - $216K (Employer est.)
Embedded Software Architect,ASML,"San Diego, CA","Computer science, Microsoft Excel, C++, Embedded software, UML","certification, education",9 years,N/A,$144K - $240K (Employer est.)
Software Developer Engineer II IOT,Hunter Douglas,"Broomfield, CO","FTP, CI/CD, Computer science, System administration, Node.js","degree, education, bachelor","100 years, 5+ years",N/A,$118K - $155K (Employer est.)
Senior Software .NET Developer,"Data Systems Analysts, Inc.","Aberdeen Proving Ground, MD","React, DevOps, C#, Microsoft SQL Server, .NET","certification, degree, bachelor","5 years, additional years, 10 years",N/A,$106K - $143K (Glassdoor est.)
Embedded Linux Software Engineer,Futurex,"Bulverde, TX","Software troubleshooting, Encryption, Git, OS Kernels, C","degree, bachelor",N/A,N/A,$93K - $150K (Glassdoor est.)
WordPress Software Developer,Our National Conversation,"Los Angeles, CA","Computer science, WordPress, English, PHP, JavaScript",education,N/A,N/A,$93K - $137K (Glassdoor est.)
Low Code / Associate Software Developer,BISHS RV INC,"Meridian, ID","CSS, Responsive web design, SQL, JavaScript, UX",N/A,N/A,N/A,$77K - $115K (Glassdoor est.)
Software Developer,Smart ERP,"Irving, TX","ASP.NET, SQL, SharePoint, Software development, IT","master, degree",N/A,N/A,$77K - $104K (Glassdoor est.)
Fullstack Software Engineer,PermitFlow,"New York, NY","Bluebeam, Node.js, React, PostgreSQL, TypeScript","master, degree",N/A,N/A,$110K - $240K (Employer est.)
Software Developer I,New Mexico Mutual Casualty Company,"Albuquerque, NM","Microsoft Powerpoint, Microsoft Word, Workers' compensation law, Computer science, Microsoft Excel","degree, education, bachelor",2-5 years,N/A,$84K - $112K (Glassdoor est.)
Senior Level Software Engineer,"Bend-Tech, LLC","Osceola, WI","Jira, Computer science, CAD, Visual Studio, C#","degree, bachelor","•five years, •5+ years","entry level, senior level",$100K - $115K (Employer est.)
Software Engineer/ Admin,"Federal Foam Technologies, Inc.","New Richmond, WI","Azure, EDI, Software troubleshooting, DevOps, C#","degree, education, bachelor",three years,N/A,$94K - $103K (Employer est.)
"SOFTWARE ENGINEERS, entry level",FLASH Technology Group,"Annapolis Junction, MD","Computer science, System design","degree, bachelor, certificate",(4) years,entry level,$119K - $135K (Employer est.)
Cloud Application Developer - AI Trainer,DataAnnotation,Remote,"Writing skills, C#, English, SQL, C++","degree, bachelor",N/A,N/A,$40.00 Per Hour (Employer est.)
Software Engineer II (Databases),Disney Entertainment & ESPN Technology,"Bristol, CT","CI/CD, Performance tuning, Cloud infrastructure, Azure, Go",N/A,for years,N/A,$120K - $161K (Employer est.)
Mid Level JAVA Software Engineer with DevOps Experience,pureIntegration,"Reston, VA","CI/CD, Data modeling, Oracle, MVC, Cassandra","degree, bachelor","4+ years, 20+ years",mid-level,$80K - $110K (Employer est.)
Software Developer,CABEM Technologies,"Auburndale, MA","Computer science, Operating systems, Oracle, MVC, CSS","degree, education, bachelor",1-3 years,N/A,N/A
Software Engineer II,Sallie Mae,"Indianapolis, IN","Computer science, C#, Technical support, OOP, AWS","bachelor, degree, education, associate",3 years,N/A,$87K - $106K (Glassdoor est.)
Software Developer 2,State of Montana,Montana,"JBoss, Oracle, Software troubleshooting, XML, Microsoft SQL Server","degree, education, bachelor",two years,N/A,$38.36 - $39.54 Per Hour (Employer est.)
Server Engineer,MidwayUSA,"Columbia, MO","Microsoft Windows Server, System administration, NFS, Ansible, Disaster recovery","degree, bachelor","2-4 years, 40 years",N/A,$80K - $115K (Employer est.)
Front End Web Developer,Intrada Technologies Inc,"Muncy, PA","AJAX, CSS, WordPress, Web development, XML","degree, bachelor","2-4 years, 40 years",N/A,$18.00 - $30.00 Per Hour (Employer est.)
Application Support Developer,Buc-ee's,"Lake Jackson, TX","Microsoft Windows Server, JBoss, Computer science, Microsoft Excel, CSS","degree, bachelor","2-4 years, 40 years",N/A,$65K - $97K (Glassdoor est.)
Software Developer - Web,Uline,"Pleasant Prairie, WI","MVC, Cassandra, Web development, Relational databases, C#","degree, education, bachelor",2+ years,N/A,$80K - $119K (Employer est.)
Senior Software Developer - Java,Uline,"Waukegan, IL","CI/CD, XML, Git, Java, Microservices","degree, education, bachelor",5+ years,N/A,$96K - $148K (Employer est.)
Software Developer - Java,Uline,"Pleasant Prairie, WI","CI/CD, XML, Git, Java, Microservices","degree, education, bachelor",2+ years,N/A,$80K - $119K (Employer est.)
Software Developer 3,"Value Added Solutions, Inc.","Los Alamos, NM","SSO, Azure, IIS, C#, Microsoft SQL Server","degree, education, bachelor, graduate",eight years,N/A,$92K - $142K (Glassdoor est.)
"Software Engineering Senior Manager - Legal, Compliance, & Audit Technology",T. Rowe Price,"Owings Mills, MD","CI/CD, Computer science, Management, Node.js, Microsoft SQL Server",associate,"5+ years, 10+ years",N/A,$151K - $323K (Employer est.)
Principal Engineer Software,Northrop Grumman,"San Diego, CA","Microsoft Windows Server, Ansible, Windows, Nessus, Continuous integration",associate,"5+ years, 10+ years",N/A,$107K - $161K (Employer est.)
Senior Software Developer - Web,Uline,"Waukegan, IL","CI/CD, ASP.NET, MVC, Web development, C#","degree, education, bachelor",5+ years,N/A,$96K - $148K (Employer est.)
Firmware Architect,Whisker,"Auburn Hills, MI","Internet of things, Relational databases, Firmware, C++, Project management","master, education, ph.d, degree, bachelor","5+ years, 15+ years, equivalent years",N/A,$86K - $141K (Glassdoor est.)
"Software Engineer (L5), Ads Measurement",Netflix,"New York, NY","Host/hostess experience, A/B testing, Martech, Leadership, Negotiation",N/A,N/A,N/A,$100K - $720K (Employer est.)
.NET Software Engineer,Client Command,"Cumming, GA","CI/CD, Kanban, .NET Core, C#, .NET",N/A,N/A,N/A,$93K - $124K (Glassdoor est.)
Software Developer,Oracle,"Redwood City, CA","Oracle, SQL, C++, C",N/A,N/A,N/A,$128K - $174K (Glassdoor est.)
Software Engineer/Software Developer,Gannu Software Inc,"Schaumburg, IL","JBoss, CI/CD, Computer science, CSS, Software troubleshooting","master, degree, bachelor",5+ years,N/A,$100K - $130K (Employer est.)
"Sr. Software Engineer, Front-End",Disney Entertainment & ESPN Technology,"New York, NY","Node.js, CSS, React, Web development, AWS","degree, education, bachelor","5+ years, for years",N/A,$143K - $191K (Employer est.)
Software Development Engineer (SDE),The Seattle Mariners Baseball Club,"Seattle, WA","Computer science, Azure, Management, CSS, Enterprise software","certification, degree, education, bachelor",(3) years,N/A,$125K - $140K (Employer est.)
Deployment Engineer,GadellNet,"Saint Louis, MO","ConnectWise, Microsoft Access, LAN, Windows, IT support",certification,2+ years,N/A,$45K - $55K (Employer est.)
Full Stack Web Developer,HarrisData,"Brookfield, WI","Operating systems, CSS, Software troubleshooting, Web development, DB2",N/A,"3 years, 3+ years",N/A,$75K (Employer est.)
Senior Software Developer,DigitalHire,"Auburn Hills, MI","Jira, ASP.NET, Oracle, MVC, CSS",degree,5 years,N/A,$122K - $125K (Employer est.)
Software Engineer,Vision Technology Inc,"Montgomery, AL","Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Microsoft Access, Oracle","certification, certificate, education",5 years,N/A,$60K (Employer est.)
Software Developer,Thrive,"Louisville, KY",N/A,N/A,N/A,N/A,$83K - $106K (Glassdoor est.)
Software Engineer II - Java,H-E-B,"San Antonio, TX","Jira, CI/CD, Computer science, Kubernetes, Data structures","certification, degree",2+ years,N/A,$78K - $132K (Glassdoor est.)
Software Developer,Ampere Scientific,"Albany, OR","LabView, TCP, FPGA, OOP, C++",N/A,"5+ years, 3+ years",N/A,$90K - $130K (Employer est.)
Firmware/FPGA Design Engineer,Leidos,"San Diego, CA","MATLAB, Operating systems, FPGA, Firmware, System design","master, education, degree, bachelor, associate",4-8 years,N/A,$85K - $154K (Employer est.)
Full Stack Developer,Team D3,"Green Bay, WI","AJAX, Computer science, Oracle, MVC, Bootstrap","certification, degree, education, bachelor",3-5 years,N/A,$55K - $95K (Glassdoor est.)
Software Developer: Delphi,Mackin Educational Resources,"Burnsville, MN","Live chat, Crystal Reports, C#, Microsoft SQL Server, Windows","degree, education",5 years,N/A,$77K - $113K (Glassdoor est.)
Software Developer,"COMPETENT SYSTEMS, INC","Alpharetta, GA","MVC, JUnit, XML, Test-driven development, J2EE","master, bachelor","5 years, documentation.3+ years, 2 years",N/A,$86K (Employer est.)
Junior Software Developer,"Na Ali'i Consulting & Sales, LLC.","Arlington, VA","Jira, Oracle, Data analysis skills, Visio, Microsoft Office","degree, education, bachelor",N/A,entry level,$72K - $101K (Glassdoor est.)
Software Engineer,Clera AI,"San Francisco, CA",AI,N/A,N/A,N/A,$130K - $200K (Employer est.)
Jr. Software Engineer,Align Technology,"Morrisville, NC","Jira, CI/CD, Bamboo, Web development, DevOps",education,2+ years,N/A,$97K - $131K (Glassdoor est.)
Software Developer,"Biokinemetrics, Inc.","Carroll, IA","CI/CD, Node.js, React, MongoDB, Responsive web design",N/A,N/A,N/A,N/A
Full Stack Developer 1,OPERS,"Columbus, OH","Java, SQL, Analysis skills, JavaScript, REST","associate, degree, education, bachelor",4 years,N/A,$70K (Employer est.)
SOFTWARE DEVELOPERS,Stacklogy,"Temple, TX","CI/CD, Cloud infrastructure","master, degree",N/A,N/A,$87K - $114K (Glassdoor est.)
Jr. Web Software Developer,TechSur Solutions,"Reston, VA","Node.js, CSS, Software troubleshooting, React, Microsoft SQL Server","degree, education, bachelor",1-3+ years,N/A,$71K - $106K (Glassdoor est.)
Job Title: Full Stack Developer,Armstrong Steel,"Englewood, CO","CI/CD, Data modeling, Azure, CSS, Software troubleshooting",N/A,N/A,N/A,$130K - $150K (Employer est.)
Full Stack Software Engineer/Developer,EagleBank,"Bethesda, MD","Power BI, Azure, Go, Software deployment, Google Cloud Platform","degree, education, bachelor","2 years, 3 years",N/A,$92K - $151K (Employer est.)
Computing & Software Systems Engineer (TDD ArchSS),CRL Technologies,"Lexington Park, MD","Test-driven development, Math, Systems engineering","associate, degree, education, bachelor","(4) years, (6) years",N/A,N/A
Senior Embedded Security Software Eng-Gskit,Raytheon,"Tucson, AZ","Management, Kanban, FPGA, Configuration management, C++","bachelor, degree, education, associate","100 years, 5 years",N/A,$82K - $164K (Employer est.)
Software Developer - Java,Uline,"Pleasant Prairie, WI","CI/CD, XML, Git, Java, Microservices","degree, education, bachelor",2+ years,N/A,$80K - $119K (Employer est.)
Software Development Engineers - CIAM,GM Financial,"Irving, TX","CI/CD, SSO, ASP.NET, Controlling experience, MVC","degree, education, bachelor",N/A,N/A,$83K - $114K (Glassdoor est.)
Web Developer,Collins Consulting,"Worcester, MA","Web development, Wireframing, Front-end development",N/A,N/A,N/A,$70.00 - $75.00 Per Hour (Employer est.)
Full Stack Software Developer,CTech Manufacturing,"Weston, WI","CI/CD, Azure, Node.js, CSS, DevOps","certification, degree, associate",3 years,N/A,$47K - $84K (Glassdoor est.)
AWS Cloud Native Software Application Developer,Sygna Solutions,"Atlanta, GA","CI/CD, Computer science, Kubernetes, XML, DevOps","certification, master, degree, bachelor",N/A,N/A,$50.00 - $55.00 Per Hour (Employer est.)
Java Full Stack Developer,Infosys,"Charlotte, NC","JBoss, WebSphere, J2EE, Java, Analysis skills","degree, education, bachelor","2 years, 4 years, three years",N/A,$79K - $116K (Glassdoor est.)
"Design Automation Engineer, Sr.",Tower Semiconductor,"Newport Beach, CA",N/A,"degree, education, bachelor",four years,N/A,$120K - $170K (Employer est.)
Embedded Software Engineering Manager 1,Northrop Grumman,"Baltimore, MD","DoD experience, Software development, Agile, Linux, Earned value management",education,N/A,N/A,$124K - $186K (Employer est.)
Web Developer,Youngstown State University,"Youngstown, OH","Web design, Adobe Photoshop, Drupal, CSS, Bootstrap","certification, degree, education, bachelor",more years,N/A,$36K - $42K (Employer est.)
"Jr. Programmer Analyst, El Paso Health",University Medical Center of El Paso,"El Paso, TX","Crystal Reports, Microsoft Excel, Microsoft Access, Visual Basic, Relational databases","master, education, degree, bachelor, certification",two years,N/A,N/A
Senior Oracle Developer,YSI,"Montgomery, AL","Oracle, Databases, SQL, PL/SQL, Shell Scripting",N/A,"10 years, 10+ years",N/A,$100K - $101K (Employer est.)
PeopleSoft Software Developer IV,"One Zero Solutions, LLC","North Charleston, SC","Jira, Computer science, Oracle, Analysis skills, PeopleSoft","certification, degree, education","7 years, seven years, 5 years",N/A,$91K - $126K (Glassdoor est.)
Full Stack Java Developer,Dev Systems,"Brownwood, TX","CI/CD, Spanish, Node.js, React, DevOps",N/A,10+ years,N/A,$40.00 - $45.00 Per Hour (Employer est.)
"Senior Software Engineer, Backend",Capital One,"Richmond, VA","Azure, Go, Node.js, Kubernetes, NoSQL","education, degree, associate, bachelor","3+ years, 3 years, 5+ years, 2+ years, 1+ years",N/A,N/A
Senior Specialist - Software Engineering,LTIMindtree,"Chicago, IL","Azure, Management, Kubernetes, Ansible, DevOps","certification, education","6 years, 2 years",N/A,$98K - $147K (Employer est.)
Senior Java Software Engineer (Kafka),Fidelity TalentSource,"Durham, NC","CI/CD, Computer science, Oracle, React, Relational databases","degree, associate, bachelor",8+ years,N/A,$102K - $128K (Glassdoor est.)
Sr Staff Software Engineer,GE Aerospace,"Evendale, OH","MATLAB, TCP, Data structures, Configuration management, Analysis skills","degree, associate, bachelor",8+ years,N/A,$108K - $143K (Glassdoor est.)
Software Engineer,Adobe,"Lehi, UT","Computer science, Azure, CSS, React, AWS","degree, bachelor",3–5 years,N/A,$113K - $206K (Employer est.)
Sentinel Manager Software Engineering 2 - 10765-1,Northrop Grumman,"Roy, UT","Management, Kanban, C++, Driving, Requirements management","master, education, degree, bachelor, certification","6 years, additional years, 4 years",N/A,$135K - $203K (Employer est.)
Software Engineer - Frontend Development,Metron,"Reston, VA","Web design, Node.js, CSS, React, Java","master, education, degree, bachelor, certification","6 years, additional years, 4 years",N/A,$116K - $174K (Glassdoor est.)
Lead Software Engineer – Advice & Planning Platform (Portfolio Construction) - Full-Time Remote Opportunity,T. Rowe Price,"Owings Mills, MD","Wealth management, Cash flow analysis, Test automation, Java, REST","master, education, degree, bachelor, associate",8+ years,N/A,$142K - $303K (Employer est.)
Sr. Robotics Software Engineer,"Myomo, Inc","Boston, MA","TensorFlow, MATLAB, English, C++, C",phd,2-4 years,N/A,$101K - $158K (Glassdoor est.)
Intermediate Front-End Software Developer,Concordia Technologies Inc.,"Huntsville, AL","Unreal Engine, Git, C++, UX, Software development","degree, bachelor",N/A,N/A,$130K - $150K (Employer est.)
Sr. Azure Middleware Developer - Software Engineer,Subaru of America,"Camden, NJ","CI/CD, Azure, Software troubleshooting, DevOps, C#","degree, education","6 years, 4 years",N/A,$83K - $130K (Employer est.)
Software Developer,Ascend Federal Credit Union,"Murfreesboro, TN","Computer science, Azure, CSS, JUnit, XML","master, degree, education, bachelor","8-10 years, 3-5 years, 5-8 years",N/A,$60K - $87K (Glassdoor est.)
Senior Software Developer - Web,Uline,"Waukegan, IL","CI/CD, ASP.NET, MVC, Web development, C#","degree, education, bachelor",5+ years,N/A,$96K - $148K (Employer est.)
Sr. Software Engineer - Computational Social Science,University of Miami,"Miami, FL","Data mining, R, Research, Machine learning, Natural language processing","doctor, graduate, education, phd",two years,N/A,$100K - $130K (Employer est.)
Senior Software Engineer - Container,Uline,"Pleasant Prairie, WI","CI/CD, Computer science, Kubernetes, Java, Microservices","degree, education, bachelor","5+ years, 2+ years, 10+ years",N/A,$111K - $145K (Glassdoor est.)
Full Stack Software Engineer - Backend Focus,Elevation Proving Grounds,Remote,"CI/CD, SFTP, Elasticsearch, Cloud infrastructure, Operating systems",N/A,5+ years,N/A,$100K - $120K (Employer est.)
Software Engineer (Full Stack),Reputation,"Lehi, UT","CI/CD, Elasticsearch, Management, Node.js, React",N/A,2-5 years,N/A,$97K - $149K (Glassdoor est.)
Senior Python/C++ Developer,Macquarie Group Limited,"New York, NY","C++, Communication skills, Python",N/A,55 years,N/A,$140K - $170K (Employer est.)
Jr Eng Software Eng,Unisys,"Eagan, MN","Computer science, English, Communication skills","degree, undergraduate, graduate",N/A,N/A,$76K - $127K (Glassdoor est.)
Full Stack Developer II,Raytheon Technologies Corporate Headquarters,"Cambridge, MA","Encryption, Java, Python","degree, education, associate","2 years, 4 years",N/A,$72K - $144K (Employer est.)
Application Developer - ASP.NET/SQL - TS/SCI,FedGeek,"Herndon, VA","ASP.NET, CSS, Visual Basic, Visual Studio, Microsoft SQL Server","certification, degree, education, bachelor","5 years, 3 years, 8 years",N/A,$145K - $165K (Employer est.)
Senior Software Requirements Engineer,Clarios,"Glendale, WI","Product development, UML, Software development","certification, bachelor",5 years,N/A,$92K - $120K (Glassdoor est.)
Software Engineering Manager - Guidewire (Hybrid Work Model),Sentry Insurance,"Stevens Point, WI","Management, Project management, Team management, Product management, Software development","bachelor, degree, education, associate","several years, 5 years",N/A,$79K - $118K (Glassdoor est.)
Senior level Software Engineer,Powersports Data Solutions,"Charlotte, NC","CSS, Bootstrap, Web development, Responsive web design, PHP",N/A,5 years,senior level,$95K - $130K (Glassdoor est.)
Software Engr II,Honeywell,"Richmond, VA","Test-driven development, Java, SDLC","degree, bachelor",(3) years,N/A,$82K - $137K (Glassdoor est.)
Principal Engineer - Capital Markets,comerica,"Frisco, TX","Jira, JUnit, Ansible, Enterprise software, DevOps","certification, degree, education, bachelor","5 years, 6 years, 7 years, 5+ years, 12 years",N/A,$120K - $169K (Glassdoor est.)
Software Developer - C++ Unix Linux,United Airlines,"Chicago, IL","Microsoft Powerpoint, CI/CD, Microsoft Excel, Software troubleshooting, Git","degree, education, bachelor",3+ years,N/A,$88K - $120K (Employer est.)
Software Developer 4,"Value Added Solutions, Inc.","Los Alamos, NM","Process improvement, Database design, Software development, Project management methodology, Agile","degree, education, bachelor, graduate",12 years,N/A,$101K - $162K (Glassdoor est.)
Full Stack Developer I,"American Federation of State, County and Municipal Employees","Washington, DC","Jira, AJAX, Management, CSS, JUnit","degree, education",(3) years,N/A,$85K - $128K (Employer est.)
Senior Software Developer,Oracle,"Redwood City, CA","TensorFlow, CI/CD, Azure, Oracle, Management","certification, master, degree, associate","2+ years, 3-5 years",N/A,$119K - $174K (Glassdoor est.)
Cyber Software Developer,ManTech,"Chantilly, VA","Jira, Oracle, Java, REST, LDAP","certification, master, degree, associate","2+ years, 3-5 years",N/A,$93K - $129K (Glassdoor est.)
System Engineer - Software Architect,Space EA Systems,"Denver, CO","Analysis skills, Distributed systems, Requirements analysis, Systems engineering, Software development","certification, master, degree, associate","2+ years, 3-5 years",N/A,$180K - $230K (Employer est.)
Software Engineer - Optum Serve - Remote,Optum,"Eden Prairie, MN","CI/CD, Elasticsearch, Cloud infrastructure, Azure, EDI","certification, degree, education, bachelor",2+ years,N/A,$72K - $141K (Employer est.)
Software Developer,Oracle,"Nashville, TN","Computer science, Oracle, Cloud architecture, Distributed systems, Software development",N/A,10+ years,N/A,$94K - $152K (Glassdoor est.)
Software Developer (NIT),PURVIS,"Newport, RI","Gradle, CSS, Software troubleshooting, Web development, Software deployment","degree, bachelor",N/A,N/A,N/A
Software Engineer (Frontend) - Early in Career,Splunk,Colorado,"CI/CD, Backbone.js, CSS, React, Big data","master, bachelor",N/A,N/A,$119K - $164K (Employer est.)
Software Development Engineer - Front-end,Adobe,"Lehi, UT","Computer science, React, JavaScript, TypeScript, Communication skills","degree, bachelor",1-3 years,N/A,$93K - $171K (Employer est.)
Embedded Software Engineer,Carnegie Mellon University,"Pittsburgh, PA","MATLAB, C#, Java, C++, C","phd, education","5 years, 2 years, 8 years",N/A,$81K - $123K (Glassdoor est.)
Software Engineer (Remote Option Available),Partners Health Management,"Albemarle, NC","AJAX, ASP.NET, Computer science, MVC, CSS","phd, education","5 years, 2 years, 8 years",N/A,$38K - $60K (Glassdoor est.)
PLC Programmer,"NextBev Process Systems, LLC","Charleston, SC","Enterprise software, English, Programmable logic controllers, Project management, Ethernet","certification, degree, education, bachelor",N/A,N/A,$40.00 - $70.00 Per Hour (Employer est.)
BIM Software Developer,MODERN,"Cedar Rapids, IA","AutoCAD, Software troubleshooting, NavisWorks, C#, Revit","degree, education, associate",N/A,N/A,$67K - $94K (Glassdoor est.)
Principal Embedded Security Software Eng - Gskit,Raytheon,"Tucson, AZ","Management, Kanban, FPGA, Configuration management, C++","bachelor, degree, education, associate","100 years, 8 years",N/A,$101K - $203K (Employer est.)
Lead Software Engineer – Advice & Planning Platform (Portfolio Construction) - Full-Time Remote Opportunity,T. Rowe Price,"Owings Mills, MD","Wealth management, Cash flow analysis, Test automation, Java, REST","bachelor, degree, education, associate","100 years, 8 years",N/A,$142K - $303K (Employer est.)
Software Engineer,Ford Motor Company,"Dearborn, MI","CI/CD, React, Kubernetes, Google Cloud Platform, Analysis skills","bachelor, degree, education, associate","100 years, 8 years",N/A,$86K - $113K (Glassdoor est.)
Software Development Engineer,Adobe,"Austin, TX","Computer science, Azure, Node.js, Java, Databases",N/A,2 years,N/A,$93K - $171K (Employer est.)
Software Developer,Luxoft,"Tampa, FL","CI/CD, Computer science, Oracle, English, Java","degree, bachelor",2 years,N/A,$117K (Employer est.)
"Software Development Engineer, Elastic Container Services","Amazon Development Center U.S., Inc.","Seattle, WA","Computer science, AWS, Software development, S3, SDLC","degree, bachelor",2 years,N/A,$129K - $224K (Employer est.)
.Net Web API Developer,HAMILTON MFG CORP,"Holland, OH","ASP.NET, Computer science, Azure, CSS, IIS",N/A,"100 years, 2-4 years",N/A,$70K (Employer est.)
Full Stack Java Software Engineer - Remote,"Kunz, Leigh & Associates",Remote,"JBoss, Oracle, Gradle, Ant, JUnit",N/A,"100 years, 2-4 years",N/A,$80K - $110K (Employer est.)
Software Developer,Intone Networks,"Albany, NY",N/A,N/A,N/A,N/A,$90K - $114K (Glassdoor est.)
Software Engineer- Java/ Microservices,Lowe's,"Charlotte, NC","Computer science, Elasticsearch, Sales, MongoDB, Java","bachelor, degree, education, associate","100 years, 2 years",N/A,$75K - $143K (Employer est.)
Full Stack Software Developer,Western Mutual Insurance Group,"Irvine, CA","CI/CD, ASP.NET, React, Kubernetes, Software deployment","bachelor, degree, education, associate","100 years, 2 years",N/A,$120K - $170K (Employer est.)
IoT Test Technician,Apptricity Corporation,"Irving, TX","Internet of things, 5G, Analysis skills, Organizational skills, Linux","certification, degree, education, bachelor",3 years,N/A,$55K - $82K (Glassdoor est.)
Senior .NET Developer,AIT : Automated Integration Technologies,"San Antonio, TX","React, Web development, C#, Microsoft SQL Server, MongoDB",N/A,N/A,N/A,$114K - $121K (Employer est.)
Software Engineer - Jet Engine Test Cells,Calspan Corporation,"Saint Paul, MN","Network administration, LabView, Computer science, C++, Organizational skills","master, degree, education, bachelor",5+ years,N/A,$80K - $120K (Employer est.)
Software Developer,DCI Solutions,"McLean, VA","Rust, Go, Software troubleshooting, Java, Software development",certification,"5+ years, 2+ years, 5 years",N/A,$180K - $240K (Employer est.)
Associate Cloud Software Engineer,Lenovo,"Morrisville, NC","Azure, React, DevOps, Data structures, Git","master, degree, bachelor, graduate, associate",N/A,N/A,N/A
"Software Engineer III, The Heil Co.",Terex Corporation,"Chattanooga, TN","CI/CD, Computer science, JUnit, Relational databases, Git","degree, bachelor","6 years, 2 years, 4 years",N/A,$73K - $113K (Glassdoor est.)
Software Applications Developer (00109),Dept of Human Resource Mgt,"Richmond, VA","Microsoft Powerpoint, ASP.NET, Microsoft Excel, Azure, Management","graduate, education, certificate",N/A,N/A,$75K - $93K (Employer est.)
Principal Software Engineer,Liberty Mutual,"Columbus, OH","Product management, Agile","certification, degree, education, bachelor",(8) years,N/A,$132K - $202K (Employer est.)
Senior C#/.Net Developer (15+ Years of Exp),LendingPad Corp,"McLean, VA","Jira, CSS, Visual Studio, C#, NoSQL","education, bachelor","10 years, 10+ years",N/A,$105K - $180K (Employer est.)
Software Engineer- Data,Statsig,"Bellevue, WA","Data modeling, Rust, Node.js, React, Big data",N/A,2 years,N/A,$140K - $145K (Employer est.)
Principal Engineer Software - BM/SRM Software Analyst (24-345),Northrop Grumman,"Huntsville, AL","Computer science, MATLAB, Gradle, XML, Data structures","master, degree, education, bachelor","5 years, 3 years, 3-5 years",N/A,$102K - $154K (Employer est.)
Senior Full Stack Developer,OpenLaw,"Miami Lakes, FL","Node.js, React, AI","master, degree, education, bachelor","5 years, 3 years, 3-5 years",N/A,$90K - $120K (Employer est.)
I.T. Software Coordinator - MUST APPLY @ www.city ofsherman.com,City of Sherman,"Sherman, TX","Microsoft Windows Server, Microsoft Word, Computer science, TCP, Microsoft Excel","education, degree, certification, associate, diploma",three years,N/A,$28.32 - $29.74 Per Hour (Employer est.)
Autonomy System Architect,Liebherr Mining Equipment Newport News Co.,"Newport News, VA","Operating systems, System design, Git, C++, Project management","master, m.s., education, degree, bachelor, associate","more years, of years",N/A,$93K - $141K (Glassdoor est.)
Software Engineer - Einstein Platform,Salesforce,"San Francisco, CA","TensorFlow, Kubernetes, Big data, Software deployment, Spark",N/A,3+ years,N/A,$126K - $237K (Employer est.)
Oracle PL/SQL Developer,YSI,"Huntsville, AL","Oracle, Application development, Databases, SQL, Software development",N/A,"10 years, 8 years, 1+ years",N/A,$100K - $101K (Employer est.)
Hogan Staff Engineer,comerica,"Frisco, TX","DevOps, FileAid, COBOL, Agile, Debugging","certification, degree, education, bachelor","4 years, 12 years",N/A,$91K - $137K (Glassdoor est.)
Full Stack Developer,Schuco USA,"New York, NY","Computer science, CSS, Software troubleshooting, Kubernetes, Relational databases","degree, education, bachelor","5+ years, 5 years",N/A,$120K - $130K (Employer est.)
Embedded Security Software Engineer II - Gskit,Raytheon,"Tucson, AZ","Management, Kanban, FPGA, Configuration management, C++","bachelor, degree, education, associate","100 years, 2 years",N/A,$66K - $130K (Employer est.)
Application Support Developer,Buc-ee's,"Lake Jackson, TX","Microsoft Windows Server, JBoss, Computer science, Microsoft Excel, CSS","degree, bachelor",2+ years,N/A,$65K - $97K (Glassdoor est.)
Microsoft Application Developer,Chickasaw Nation Industries,"Albany, GA","Computer science, Cloud infrastructure, Azure, System design, Manufacturing","degree, bachelor",2+ years,N/A,N/A
Web Developer,Youngstown State University,"Youngstown, OH","Web design, Adobe Photoshop, Drupal, CSS, Bootstrap","certification, degree, education, bachelor",more years,N/A,$36K - $42K (Employer est.)
Sr. Software Engineer - Computational Social Science,University of Miami,"Miami, FL","Data mining, R, Research, Machine learning, Natural language processing","doctor, graduate, education, phd",two years,N/A,$100K - $130K (Employer est.)
Senior Software Engineer - Container,Uline,"Pleasant Prairie, WI","CI/CD, Computer science, Kubernetes, Java, Microservices","degree, education, bachelor","5+ years, 2+ years, 10+ years",N/A,$111K - $145K (Glassdoor est.)
Solution Engineer for SaaS Software Company,22MILES INC,"Peachtree Corners, GA","SSO, Power BI, Azure, Software troubleshooting, Windows","degree, certification, certificate, bachelor","2 years, 2+ years, 3 years, 3+ years",N/A,$90K - $130K (Employer est.)
Senior Software Developer - Web,Uline,"Pleasant Prairie, WI","CI/CD, ASP.NET, MVC, Web development, C#","degree, education, bachelor",5+ years,N/A,$96K - $148K (Employer est.)
Software Developer 4,"Value Added Solutions, Inc.","Los Alamos, NM","Process improvement, Database design, Software development, Project management methodology, Agile","degree, education, bachelor, graduate",12 years,N/A,$101K - $162K (Glassdoor est.)
