Job Title,Company,Location,Skills,Education,Experience,Job Level,Salary
Data Scientist,"University of California, Irvine","Irvine, CA","Statistical software, Power BI, Data mining, Business intelligence, SAS, Word processing, R, Tableau, Databases, SQL, Analysis skills, Regression analysis, Computer skills, PCA, Communication skills, Python, Analytics",N/A,5 years,Senior level,"$85,400 - $156,800 a year"
Data Scientist,Metropolitan Police Department,"Washington, DC","SAS, R, Stata, SQL, C, Machine learning, Data analytics, APIs, Predictive analytics, Data visualization, Communication skills, Python, GIS",Master's degree,1 year,Mid-level,"$92,656 - $118,558 a year"
Data Scientist / ML Architect @Deep Learning Analytics,"General Dynamics Mission Systems, Inc","Scottsdale, AZ",N/A,N/A,N/A,N/A,"$111,691 - $123,908 a year"
Bioinformatics Data Scientist,CFD Research Corporation,"Dayton, OH","Bioinformatics, Computer science, MATLAB, R, Computational Biology, Biomedical Engineering, Git, SQL, Analysis skills, Julia, Docker, Immunology, Cloud computing, AI, Communication skills, Python, Bioinformatics, Time management","Master's degree, Bachelor's degree",1 year,Entry level,N/A
Data Scientist - Special Investigations Unit,CVS Health,"Hartford, CT",N/A,N/A,N/A,N/A,"$79,310 - $158,620 a year"
AI/ ML ENGINEER,Armor Defense Inc,"Plano, TX","Computer science, Microsoft Excel, Azure, Rust, R, Microsoft SQL Server, SQL, SoC, Project management, Julia, C, Machine learning, ETL, Predictive analytics, Training & development, AI, Python",Bachelor's degree,2 years,Senior level,N/A
Data Scientist,Colgate-Palmolive,"New York, NY",N/A,N/A,N/A,N/A,"$81,200 - $128,000 a year"
FBI Special Agent: Advanced Data & Intelligence Expertise,Federal Bureau of Investigation,United States,"Data mining, TS/SCI, R, Analysis skills, Machine learning, Intelligence analysis, Predictive analytics, Python","Master's degree, Bachelor's degree",N/A,Senior level,"$99,461 - $128,329 a year"
Senior Data Scientist | Commodities,Macquarie Group Limited,"Houston, TX","Power BI, Trading, Google Cloud Platform, AWS, Data analytics, Data visualization, Leadership, Python","Doctoral degree, Master's degree, Bachelor's degree, Doctor of Philosophy",5 years,Senior level,N/A
"Staff, Data Scientist - Advanced Measurement & Research - Walmart Connect",Walmart,"San Bruno, CA","Web accessibility, TensorFlow, Statistics, Torch, Economics, Statistics, Spark, R, Mathematics, E-commerce, Tableau, Algorithms, SQL, Project management, Machine learning, Scala, WCAG, Experimental design, IT, Product strategy, Data science, Data visualization, Communication skills, Python, Marketing, Data Science, Analytics","Doctoral degree, Master's degree, Bachelor's degree, Doctor of Philosophy",3 years,Senior level,"$143,000 - $286,000 a year"
Senior Data Analyst,Confidential,"Los Angeles, CA","Power BI, Computer Science, Tableau, SQL, Database design, Project management, Talend, VBA, ETL, Project management methodology, Data visualization, Communication skills, Python, Data Science, SDLC",Bachelor's degree,5 years,Mid-level,"$160,000 - $200,000 a year"
Credit Risk Analytics - Data Scientist,Cash Factory USA,"Las Vegas, NV","Statistics, Statsmodels, Power BI, Management, Statistics, Mathematics, Tableau, SQL, Risk analysis, Risk management, Computer skills, Fraud prevention and detection, Lending, Python, Credit analysis, Data Science","Bachelor of Science, Master's degree, Bachelor's degree","5 years, 1 year",Mid-level,"$90,000 - $120,000 a year"
Clinical Medicine Expertise Sought for AI Training - AI Trainer,Outlier Ai,Rhode Island,English,Bachelor's degree,N/A,Mid-level,$25 - $45 an hour
Mathematical Modeler - AI Trainer,Outlier Ai,Remote,"Mathematics, Math",Bachelor's degree,N/A,Mid-level,$30 - $50 an hour
Statistician - AI Trainer,Outlier Ai,"Atlanta, GA","Mathematics, Math",Bachelor's degree,N/A,Mid-level,$30 - $50 an hour
"Assistant Vice President, Marketing Analytics & Data Science",Navy Federal Credit Union,"Pensacola, FL","Data mining, Marketing, Word processing, Business development, Analysis skills, Supervising experience, Project management, Presentation skills, Machine learning, Bank Secrecy Act, Leadership, Marketing, Time management, Analytics","Master's degree, Bachelor's degree",N/A,Senior level,N/A
Machine Learning Engineer – MRI Imaging Segmentation,Expert Radiology,Remote,"TensorFlow, Kubernetes, PyTorch, Databases, AWS, DICOM, Docker, Machine learning, JavaScript, PostgreSQL, Deep learning, OpenCV, APIs, S3, Medical imaging, Machine learning libraries, Flask, AI, Python",N/A,"3 years, 1 year, 2 years",Mid-level,$50 - $65 an hour
Data Scientist – Finance & Engineering,Business Integration Partners (BIP),"San Francisco, CA","Business intelligence, Financial modeling, Data analytics, Strategic thinking, Data science, Communication skills, KPI dashboards, Python, Analytics",Bachelor's degree,5 years,Senior level,"$150,000 - $175,000 a year"
Data Scientist Lead – Financial Services,The Alacer Group,Remote,"TensorFlow, Power BI, Data modeling, PyTorch, NumPy, Data analysis skills, Google Cloud Platform, Tableau, Snowflake, SQL, Pandas, AWS, Machine learning, Risk management, Natural language processing, Regression analysis, Financial services, Data science, Data visualization, Data warehouse, Python, Data Science","Doctoral degree, Master's degree, Doctor of Philosophy",4 years,Senior level,"$140,000 - $158,000 a year"
Sr. Data Scientist / ML Architect @Deep Learning Analytics,"General Dynamics Mission Systems, Inc","Scottsdale, AZ","TensorFlow, Kubernetes, PyTorch, DevOps, Git, Bash, Docker, Machine learning, PostgreSQL, Natural language processing, Scripting, Experimental design, Software development, Linux, Data science, Data visualization, AI, Leadership, GitLab, Communication skills, Python, Shell Scripting, MLOps, MySQL","Bachelor of Science, Master's degree, Bachelor's degree",N/A,Senior level,"$148,764 - $165,035 a year"
AI Solutions Architect,Isaacson Foundation,"Gallatin, TN","AI models, Scikit-learn, TensorFlow, Teamwork, Computer Science, PyTorch, NumPy, R, Data analysis skills, Tableau, Java, SQL, Machine learning, Natural language processing, LMS, Data visualization, AI, Communication skills, Python, Data Science","Master's degree, Bachelor's degree",2 years,Mid-level,"$95,000 - $120,000 a year"
AI/Machine Learning Engineer,Oddball,Remote,"TensorFlow, CI/CD, Azure, FedRAMP, Medicare, Computer Science, PyTorch, Google Cloud Platform, AWS, C, Machine learning, NIST standards, JavaScript, Next.js, Natural language processing, Agile, Model training, Machine learning libraries, Cybersecurity, AI, RMF, Leadership, Communication skills, Python, MLOps, Data Science","Doctoral degree, Master's degree, Bachelor's degree, Doctor of Philosophy","7 years, 3 years",Senior level,"$140,000 - $170,000 a year"
AI Assurance Engineer,Johns Hopkins Applied Physics Laboratory (APL),"Laurel, MD",N/A,N/A,N/A,N/A,"$85,000 - $180,000 a year"
Machine Learning Engineer,Two Dots,"San Francisco, CA","PyTorch, Machine learning, NER, Data science, AI, Machine learning frameworks, Communication skills, Python",N/A,2 years,Mid-level,"$150,000 - $225,000 a year"
Data Scientist,"Jada Systems, Inc.","Los Angeles, CA","Microsoft Word, School experience, Statistics, Microsoft Excel, Computer Science, Applied Mathematics, R, Git, Forecasting, SharePoint, Linux, Data science, Requirements gathering, Python, Data Science","Master of Data Science, Doctoral degree, Master's degree, Doctor of Philosophy",8 years,Senior level,$53.46 - $58.72 an hour
AI Engineer,Apploi Corp,"New York, NY","TensorFlow, Data mining, PyTorch, Computer vision, Statistical analysis, Machine learning, Natural language processing, Keras, AI, Machine learning frameworks, Communication skills, Python, Generative AI",N/A,N/A,Mid-level,"$180,000 a year"
Video Content Data Scientist,Apple,"Culver City, CA","Computer Science, Spark, SQL, Machine learning, Distributed systems, Data science, Distributed computing, Communication skills, Python, Marketing",Bachelor's degree,2 years,Mid-level,"$129,600 - $236,300 a year"
Data Scientist - Clinical Analytics,CVS Health,"New York, NY","Azure, Clinical research, Data structures, Google Cloud Platform, Algorithms, SQL, Statistical analysis, AWS, Machine learning, Data visualization, Communication skills, Python, Data Science","Master's degree, Bachelor's degree",1 year,Mid-level,"$72,100 - $173,040 a year"
Data Scientist (L5) - Games Product Measurement Research,Netflix,Remote,"Statistics, Mathematics, Host/hostess experience, Analysis skills, Experimental design, Communication skills, Python",N/A,5 years,Senior level,"$170,000 - $720,000 a year"
Research Data Scientist,Family Health Centers of San Diego,"San Diego, CA","Statistical software, Statistics, Computer science, Statistics, SAS, R, Research, Survival analysis, Stata, .NET, Databases, Public Health, Public health, Epidemiology, Communication skills","Doctoral degree, Master of Public Health, Master's degree, Doctor of Philosophy, Master of Arts",4 years,Mid-level,N/A
Data Scientist 1,PayPal,"Chicago, IL","Microsoft Powerpoint, Microsoft Excel, R, SQL, Analysis skills, Product management, Fraud prevention and detection, Leadership, Python, Analytics",Bachelor's degree,3 years,Senior level,"$72,700 - $176,000 a year"
Healthcare Data Scientist,Diverge Health,"Chicago, IL","NoSQL, Snowflake, SQL, Jupyter, AWS, Machine learning, AI, Analytics",N/A,4 years,Mid-level,N/A
Senior Data Scientist - Special Investigations Unit,CVS Health,"Hartford, CT","Azure, Statistics, Mathematics, Google Cloud Platform, Algorithms, SQL, Statistical analysis, AWS, Machine learning, Physics, Data visualization, Communication skills, Python","Master's degree, Bachelor's degree",2 years,Senior level,"$101,970 - $203,940 a year"
Staff Data Scientist | Modeling,Machinify,California,"R, SQL, Machine learning, Python",N/A,N/A,Senior level,"$200,000 - $250,000 a year"
Sr. Data Scientist (Operations Research),EquipmentShare,"Chicago, IL","Computer science, Algorithms, Data science, Communication skills",N/A,N/A,Mid-level,N/A
Data Scientist – Predictive Modeling (Property Insurance),Kingstone Insurance Company,Remote,"Data mining, Statistics, GLM, R, Microsoft Office, SQL, C, Machine learning, Regression analysis, Predictive analytics, Data science, Python, Data Science",Bachelor's degree,2 years,Mid-level,"$90,000 - $120,000 a year"
Data Analyst with Machine Learning / AI.,Intone Networks,"Reston, VA","Machine learning, AI",N/A,Under 1 year,Mid-level,N/A
Data Scientist (L4) - Growth and Membership,Netflix,Remote,"R, Host/hostess experience, Algorithms, SQL, Machine learning, Regression analysis, A/B testing, Employee evaluation, Data manipulation, Python","Doctoral degree, Master's degree, Doctor of Philosophy",N/A,Senior level,"$170,000 - $720,000 a year"
Jr. Applied Scientist- San Diego,Amazon.com Services LLC,"San Diego, CA","Machine learning, Distributed systems, Mentoring",Master's degree,N/A,Entry level,$16.83 - $75.63 an hour
"Data Scientist, Product Analytics",TikTok,"Mountain View, CA","Computer Science, R, SQL, Analysis skills, Python","Bachelor of Science, Master's degree, Bachelor's degree",1 year,Senior level,"$114,000 - $240,000 a year"
Lead Data Scientist,Rapideagle,"Jersey City, NJ","Big data, Spark, Java, Algorithms, SQL, Statistical analysis, Database management, C, Machine learning, Linked data, Predictive analytics, Quantum engineering, Python, Analytics",N/A,N/A,Senior level,$80 - $90 an hour
AI Machine Learning Engineer,Occidental Petroleum Corporation,"Houston, TX","Machine learning, AI",N/A,N/A,Entry level,N/A
"AIML - Data Scientist, Data and ML Innovation",Apple,"Seattle, WA","Data structures, Spark, Data analysis skills, Application development, Algorithms, SQL, Statistical analysis, Machine learning, Data science, Communication skills, Python",N/A,N/A,Mid-level,"$135,400 - $250,600 a year"
"Staff Data Scientist, Fulfillment",Flexport,"Bellevue, WA",N/A,N/A,N/A,N/A,"$204,480 - $255,600 a year"
"Data Scientist, Spatial Omics",MD Anderson Cancer Center,"Houston, TX","Azure, Computer Science, Kubernetes, R, Data analysis skills, Biomedical Engineering, Git, No experience needed, Google Cloud Platform, AWS, Analysis skills, Docker, Software development, GitHub, Cloud computing, Linux, Electrical Engineering, Communication skills, Python, Bioinformatics","Doctoral degree, Master's degree, Bachelor's degree, Doctor of Philosophy",1 year,Senior level,"$103,000 - $155,000 a year"
"Technical Sourcer, AI & Robotics",Tesla,"Palo Alto, CA","Sourcing, HR sourcing, AI",N/A,2 years,Mid-level,"$60,000 - $216,000 a year"
Data Scientist,Verizon,"Basking Ridge, NJ","TensorFlow, MATLAB, Law, PyTorch, Computer vision, Customer service, Military, Big data, Spark, NumPy, R, Tableau, Java, SQL, Pandas, Analysis skills, Machine learning, Splunk, Matplotlib, Natural language processing, Regression analysis, Teradata, Data science, Keras, Communication skills, Python, Analytics",Bachelor's degree,4 years,Mid-level,N/A
FBI Special Agent: Advanced Data & Intelligence Expertise,Federal Bureau of Investigation,United States,"Data mining, TS/SCI, R, Analysis skills, Machine learning, Intelligence analysis, Predictive analytics, Python","Master's degree, Bachelor's degree",N/A,Senior level,"$99,461 - $128,329 a year"
Applied Machine Learning Researcher San Francisco Office,Lambda,"San Francisco, CA","Quantization, Machine learning, AI",N/A,N/A,Mid-level,"$225,000 - $375,000 a year"
"Data Scientist, Monetization",Character.AI,"Menlo Park, CA","Live chat, Microsoft Excel, Social media management, Leadership",N/A,5 years,Senior level,"$150,000 - $250,000 a year"
Data Scientist (L5) - Member Algorithm Foundations,Netflix,Remote,"Host/hostess experience, Product development, Machine learning, Communication skills, Python",N/A,N/A,Senior level,"$170,000 - $720,000 a year"
Data Scientist - Python (US Remote),KnowBe4,"Clearwater, FL","Looker, Statistics, NumPy, R, No experience needed, Snowflake, Algorithms, SQL, Pandas, Machine learning, Feature extraction, Matplotlib, Model training, Data science, Data visualization, Leadership, Communication skills, Python, MLOps","Doctoral degree, Bachelor of Science, Master's degree, Bachelor's degree, Doctor of Philosophy",3 years,Mid-level,"$100,000 - $120,000 a year"
"Associate Data Scientist, Spatial Data",MD Anderson Cancer Center,"Houston, TX","Biology, R, Data analysis skills, UNIX, Laboratory experience, Biomedical Engineering, Analysis skills, C, Machine learning, Deep learning, Software development, Electrical Engineering, Python, Bioinformatics","Doctoral degree, Bachelor's degree, Doctor of Philosophy",2 years,Mid-level,"$85,000 - $128,000 a year"
"Senior Data Scientist, Product",Suno,"Boston, MA","SQL, Statistical analysis, Analysis skills, Data visualization, Quantitative research, Communication skills, Python",N/A,N/A,Senior level,"$170,000 - $230,000 a year"
RESEARCH FELLOW in data science/Artificial Intelligence,Mayo Clinic,"Scottsdale, AZ","TensorFlow, Medicine, PyTorch, R, English, Research, Deep learning, Natural language processing, Front-end development, Data science, Machine learning libraries, AI, Communication skills, Python, MySQL","Doctor of Medicine, Doctoral degree, Doctor of Philosophy",N/A,Senior level,N/A
Data Science Analyst - Office of Digital Innovation,Mayo Clinic,"Rochester, MN","Data modeling, Data mining, Customer service, Research, Analysis skills, Machine learning, Regression analysis, Computer skills, Data science, AI, Communication skills, Time management","Doctoral degree, Master's degree, Bachelor's degree, Doctor of Philosophy",3 years,Senior level,"$94,764 - $142,147 a year"
Data Analyst and Machine Learning Researcher,MIT Lincoln Laboratory,"Lexington, MA","MATLAB, R, Data analysis skills, Analysis skills, C++, Machine learning, Physics, AI, Python, Data Science",Bachelor's degree,N/A,Mid-level,N/A
Staff AI/ML Engineer,DigitalOcean,"Boston, MA","DigitalOcean, AI, Leadership, Developer tools, Generative AI",N/A,8 years,Senior level,"$198,000 - $230,000 a year"
Data Scientist - Healthcare & Clinical Data (Remote),WALGREENS,"Deerfield, IL","Statistics, Data mining, Survey design, Spark, R, SQL, Statistical analysis, Organizational skills, Intellectual property law, Data science, Python, Analytics",Bachelor's degree,2 years,Senior level,"$98,600 - $157,500 a year"
"Staff Data Scientist, Data Platforms",Pinterest,Remote,"Computer science, Machine learning, Communication skills",Bachelor's degree,5 years,Senior level,"$163,064 - $335,720 a year"
Data Scientist,WALGREENS,"Deerfield, IL","Statistics, Data mining, Survey design, Spark, R, SQL, Statistical analysis, Organizational skills, Intellectual property law, Data science, Python, Analytics",Bachelor's degree,2 years,Senior level,"$98,600 - $157,500 a year"
"Data Scientists (San Francisco, CA)",CyberCube,"San Francisco, CA","Elasticsearch, Computer Science, Data lake, Spark, NoSQL, AWS, S3, MySQL, Data Science",Bachelor's degree,1 year,Entry level,"$126,000 - $136,000 a year"
Data Scientist,"South Park Investments, LLC",Colorado,"AI models, TensorFlow, Statistics, Computer science, Data mining, Relational databases, Big data, English, Research, Java, SQL, Database design, PHP, AWS, Analysis skills, Database management, C, Machine learning, JavaScript, Natural language processing, Data science, Data visualization, AI, Machine learning frameworks, Python",Bachelor's degree,3 years,Senior level,"$115,000 - $165,000 a year"
Data Scientist Assistant 1,Vanderbilt University Medical Center,"Nashville, TN","Research, Machine learning, Continuous improvement, AI, Leadership",Master's degree,3 years,Senior level,N/A
Staff Applied AI Engineer,Zania,"San Francisco, CA","Oracle, Machine learning, AI, Python",N/A,3 years,Mid-level,N/A
"Data Scientist, Analytics","Twitch Interactive, Inc.","San Francisco, CA","Computer science, R, Data analysis skills, SQL, Machine learning, Software development, Data science, Python, Data Science, Analytics","Bachelor of Science, Master's degree, Bachelor's degree",3 years,Mid-level,"$125,500 - $212,800 a year"
Machine Learning Scientist,Suno,"Boston, MA","PyTorch, Machine learning",N/A,5 years,Senior level,"$160,000 - $280,000 a year"
Staff Machine Learning Engineer,Assured,California,Machine learning,N/A,1 year,Senior level,"$210,000 - $230,000 a year"
"Fulltime Urgent Hiring || AI Architect || San Ramon, CA(Onsite)",mamsys consulting services,"San Ramon, CA",AI,N/A,7 years,Mid-level,"$111,314 - $121,082 a year"
Center for Black Digital Research Data Scientist,Penn State University,"University Park, PA","History, Computer Science, English, Research, Project management, Machine learning, African Studies, Data visualization, Leadership, Communication skills, Data Science",Master's degree,2 years,Senior level,"$86,300 - $129,500 a year"
Gen AI,Bluefox Technologies,"Lorain, OH","Azure, Data mining, Management, Big data, Software deployment, Spark, Research, SQL, Database design, Electrical experience, Machine learning, Model deployment, Computer networking, Linked data, VBA, Model training, Quantum engineering, AI, Communication skills, Generative AI","Doctoral degree, Doctor of Philosophy",10 years,Entry level,$40 - $55 an hour
Senior Data Scientist - Operations Research,United Airlines,"Chicago, IL","Computer science, Sales, Data structures, R, Microsoft Office, Java, C++, Julia, C, Machine learning, Computer skills, Communication skills, Python","Doctoral degree, Doctor of Philosophy",1 year,Senior level,"$114,665 - $156,310 a year"
Robotics Machine Learning Engineer,Tutor Intelligence,"Watertown, MA","Full-stack development, Machine learning, Model training, Robotics, Python",N/A,N/A,Mid-level,N/A
Sr. Data Scientist - Remote,Optum,"Eden Prairie, MN","Statistical software, Statistics, Big data, SQL, Analysis skills, Machine learning, Data science, AI, Communication skills, Python",N/A,2 years,Senior level,"$89,800 - $176,700 a year"
Data Scientist I (Women's Health),WHOOP,"Boston, MA","Statistics, Applied Mathematics, Wearables, EKG, Physiology knowledge, Machine learning, Software development, Data science, AI, Sensors, Python, Data Science",Bachelor's degree,1 year,Mid-level,N/A
AI/ML Engineer,Intone Networks,"Malvern, PA",AI,N/A,N/A,Entry level,N/A
Data Engineer- AI Trainer,DataAnnotation,Remote,N/A,N/A,N/A,N/A,From $40 an hour
"Staff Data Scientist, Product, Workspace",Google,"Los Angeles, CA","Economics, Data mining, Statistics, R, Data analysis skills, Mathematics, SQL, Statistical analysis, Product management, A/B testing, Python, Data Science, Analytics",Master's degree,3 years,Senior level,N/A
Gen AI Architect,Nallas corporation,New Jersey,"AI models, Data mining, Law, DevOps, Data structures, Software implementation, Databases, AWS, Machine learning, Natural language processing, APIs, S3, AI, Communication skills, Python, Generative AI","AWS Certification, Bachelor's degree",11+ years,Senior level,From $80 an hour
Data Scientist,Berkshire Residential Investments,"Boston, MA","AI models, Microsoft Powerpoint, Microsoft Word, Statistics, Power BI, Microsoft Excel, Financial modeling, Computer Science, Hypothesis testing, R, Google Cloud Platform, Multivariate testing, Microsoft Office, AWS, Analysis skills, Machine learning, Regression analysis, Cloud computing, Data visualization, AI, Communication skills, Python, Generative AI, Data Science","Master's degree, Bachelor's degree",N/A,Mid-level,N/A
Data Scientist II,Katalyst Healthcares & Life Sciences,"Worcester, MA","MATLAB, NumPy, R, Data analysis skills, Computational Biology, Pathology, Databases, Pandas, AWS, Analysis skills, Machine learning, Matplotlib, Data visualization, Machine learning frameworks, Communication skills, Data manipulation, Python, Bioinformatics","Doctoral degree, Doctor of Philosophy",5 years,Senior level,N/A
Senior Data Scientist - AI Modeling,BAXTER,"Milwaukee, WI","Power BI, Azure, Full-stack development, C#, Spark, HIPAA, Tableau, .NET, Machine learning, Scala, Model training, Data science, Data visualization, AI, Python, Analytics",Bachelor's degree,4 years,Senior level,"$104,000 - $143,000 a year"
Staff Machine Learning Engineer,Advanced Space,"Westminster, CO","Scikit-learn, TensorFlow, Statistics, Computer science, Oracle, PyTorch, NumPy, Git, Pandas, Analysis skills, C++, C, Machine learning, Supervised learning, Natural language processing, Software development, Agile, Clustering, Unsupervised learning, Dimensionality reduction, PCA, Machine learning frameworks, Communication skills, Python","Doctoral degree, Master's degree, Bachelor's degree, Doctor of Philosophy",3 years,Mid-level,"$88,906 - $115,646 a year"
Data Scientist Associate,Vanderbilt University Medical Center,"Nashville, TN","Research, Machine learning, Continuous improvement, AI, Leadership",Master's degree,3 years,Senior level,N/A
Data Scientist,Stefanini Global,"Wyandotte, MI","Power BI, Data modeling, Computer Science, Machine learning, Organizational skills, APIs, Data science, Communication skills, Python, SDLC",Bachelor's degree,N/A,Entry level,$45 - $47 an hour
"Senior Data Scientist, Product",Robinhood,"Menlo Park, CA","R, Statistical analysis, Machine learning, Project implementation, Data science, Data visualization, Python","Doctoral degree, Master's degree, Doctor of Philosophy",2 years,Senior level,"$187,000 - $220,000 a year"
"Data Scientist, Specialist",Vanguard,"Charlotte, NC","Applied Mathematics, Machine learning, Analytics",Bachelor's degree,3 years,Mid-level,N/A
Data Scientist - AI Trainer,DataAnnotation,"Savannah, GA","Writing skills, C#, English, SQL, C++, JavaScript, Software development, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Data Scientist - AI Trainer,Outlier Ai,Remote,"Mathematics, Math",Bachelor's degree,N/A,Mid-level,$30 - $50 an hour
Associate Data Science Analyst - AI&I Department,Mayo Clinic,"Jacksonville, FL","Data mining, Customer service, Analysis skills, Supervising experience, Machine learning, Data management, Data science, Data visualization, AI, Communication skills, Time management",Bachelor's degree,N/A,Entry level,"$74,859 - $112,195 a year"
Applied Machine Learning Researcher,Lambda,"San Francisco, CA","Quantization, Machine learning, AI",N/A,N/A,Mid-level,"$225,000 - $375,000 a year"
Data Scientist only W2,IDC,"Sunnyvale, CA","Algorithms, Natural language processing, Data science, AI",N/A,N/A,Senior level,From $60 an hour
Statistician - AI Trainer,DataAnnotation,"Stockton, CA","Statistics, Calculus, English, Algebra, AI","Doctoral degree, Master's degree, Doctor of Philosophy",N/A,Senior level,From $40 an hour
AI/ML Developer - AI Trainer,DataAnnotation,"Denver, CO","Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Data Scientist Ongoing Talent Pipeline,V2X,United States,"SAS, Machine learning, Predictive analytics, AI",N/A,Under 1 year,Mid-level,N/A
Jr Statistician - Surgery,UCLA Health,"Los Angeles, CA","Statistical software, Statistics, Statistics, Computer Science, SAS, R, Microsoft Office, Stata, Databases, Database management, Data science, Medical terminology, Bioinformatics",Bachelor's degree,1 year,Entry level,$32.95 - $67.53 an hour
Atmospheric Data Scientist,UC San Diego,"San Diego, CA","MATLAB, Writing skills, Fortran, Statistical analysis, Analysis skills, C++, Presentation skills, C, Scripting, Linux, Python, Shell Scripting, Time management","Doctoral degree, Bachelor's degree, Doctor of Philosophy",N/A,Senior level,$40.90 - $75.10 an hour
Data Scientist,Oracle,United States,N/A,N/A,N/A,N/A,N/A
Law Expertise Sought for AI Training - AI Trainer,Outlier Ai,Delaware,"Law, English",Bachelor's degree,N/A,Mid-level,$30 - $50 an hour
Applied Math Expertise Sought for AI Training - AI Trainer,Outlier Ai,"Wilmington, DE","Mathematics, Math",Bachelor's degree,N/A,Mid-level,$30 - $50 an hour
Customer Data Scientist,Statsig,"Bellevue, WA",N/A,N/A,N/A,N/A,"$130,000 - $145,000 a year"
Data Scientist,Intone Networks,"Malvern, PA",Data warehouse,N/A,N/A,Entry level,$55 - $58 an hour
Data scientist,Medcillary,"San Francisco, CA","TensorFlow, Big data, Spark, R, Data analysis skills, Algorithms, SQL, Machine learning, Data visualization, Communication skills, Python, Data Science, Hadoop","Master's degree, Bachelor's degree",N/A,Mid-level,$65 - $70 an hour
Fully Remote Data Scientist,Zachary Piper LLC,"Dayton, OH",N/A,N/A,N/A,N/A,"$130,000 - $145,000 a year"
Junior Statistician - Urology,UCLA Health,"Los Angeles, CA",N/A,N/A,N/A,N/A,$32.95 - $67.53 an hour
Data Scientist,FanDuel,"Jersey City, NJ","Statistics, R, SQL, OOP, Analysis skills, Machine learning, GitHub, Sports, Data science, Communication skills, Python, Analytics",Bachelor's degree,N/A,Mid-level,"$102,000 - $140,800 a year"
Physics Expertise Sought for AI Training - AI Trainer,Outlier Ai,Tennessee,N/A,N/A,N/A,N/A,$30 - $50 an hour
Mathematical Modeler - AI Trainer,Outlier Ai,"Wilmington, DE","Mathematics, Math",Bachelor's degree,N/A,Mid-level,$30 - $50 an hour
"Data Scientist, United States - BCG X",Boston Consulting Group,"Chicago, IL","DevOps, Project management, Machine learning, Software development, AI, Python, Analytics",N/A,N/A,Senior level,"$110,000 - $190,000 a year"
Data Scientist (L4) - Content & Studio,Netflix,Remote,"R, Host/hostess experience, SQL, Machine learning, Data science, Communication skills, Python",N/A,2 years,Mid-level,"$170,000 - $720,000 a year"
Data Science Analyst I- Global Health (Part-Time),Mount Sinai,"New York, NY",N/A,N/A,N/A,N/A,"$72,473 - $109,200 a year"
Data Scientist,EDR Technology,"Los Angeles, CA",N/A,N/A,N/A,N/A,"$128,803 - $141,624 a year"
Associate Data Scientist,Health Intelligence company LLC,United States,N/A,N/A,N/A,N/A,"$90,000 - $125,000 a year"
Scientist I – Machine Learning for Generative Shape Modeling,Allen Institute,"Seattle, WA",N/A,N/A,N/A,N/A,"$90,900 - $112,400 a year"
Junior Scientific Programmer/Data Scientist,University of Minnesota,"Minneapolis, MN","Management, Algorithms, Analysis skills, Machine learning, Geometry, Deep learning, Physics, Open source contribution, MLOps, Assays","Doctoral degree, Doctor of Philosophy",N/A,Senior level,N/A
"Data Scientist (Austin, TX)",Confidential - to be discussed during interview,"Austin, TX","Statistics, Writing skills, Mathematics, SQL, Project management, Machine learning, Software development, APIs, AI, Communication skills, Python",Bachelor's degree,4 years,Mid-level,"$135,000 - $170,000 a year"
Data Scientist - Simulation/Sports Modeling,PrizePicks,"Atlanta, GA",N/A,N/A,N/A,N/A,N/A
AI Agent Data Scientist for an early stage Legal AI startup,Salego,Remote,N/A,N/A,N/A,N/A,"From $100,000 a year"
Data Scientist,Appzlogic Mobility Solutions Pvt Ltd,"Hartford, CT","Databricks, Law, RESTful API, Spark, NumPy, Pandas, Programming languages, Analysis skills, Sentiment analytics, REST, OCR, Insurance claims assistance, Decision trees, Model training, Neural networks, Communication skills, Data manipulation, Python",N/A,7 years,Mid-level,$50 - $55 an hour
Data Scientist (L5) - Games Product Measurement Research,Netflix,Remote,"Statistics, Mathematics, Host/hostess experience, Analysis skills, Experimental design, Communication skills, Python",N/A,5 years,Senior level,"$170,000 - $720,000 a year"
Data Scientist-Natural and Artificial Minds,Princeton University,"Princeton, NJ",N/A,N/A,N/A,N/A,N/A
Data Scientist,Experian,"Costa Mesa, CA","Statistics, RNN, Software deployment, R, Algorithms, SQL, Machine learning, Model deployment, Deep learning, CNN, Natural language processing, APIs, Regression analysis, Linux, Python, Data Science",Master's degree,N/A,Mid-level,"$96,678 - $151,230 a year"
Fellow: Wildfire/Meteorology Data Scientist,Innosphere Ventures,"Fort Collins, CO","Physical Science, Statistical analysis, Software development, Linux, Data science, Meteorology, Communication skills, Python, Data Science","Doctoral degree, Master's degree, Master of Science",Under 1 year,Senior level,"$75,000 - $85,000 a year"
Data Scientist - Special Investigations Unit,CVS Health,"Hartford, CT","Azure, Statistics, Data structures, Mathematics, Google Cloud Platform, Algorithms, SQL, Statistical analysis, AWS, Machine learning, Data visualization, Communication skills, Python","Master's degree, Bachelor's degree",1 year,Senior level,"$79,310 - $158,620 a year"
