Job Title,Company,Location,Skills,Education,Experience,Job Level,Salary
Associate Software Engineer,"Red Hat, Inc.","Boston, MA","Jira, CI/CD, Rust, Go, Management, Kubernetes, Ansible, Git, Confluence, Linux, Jenkins, GitLab, Python",N/A,N/A,Mid-level,"$82,910 - $132,540 a year"
Backend Engineer (Remote),Alma,California,"Immigration law, Computer Science, Data lake, Microservices, AWS, PostgreSQL, APIs, Law office, AI, Leadership, Data warehouse, Python, Integrated library system","Bachelor of Science, Master's degree, Bachelor's degree",5 years,Senior level,"$4,000 - $9,000 a month"
Game Development Software Engineer,Valve Software,"Bellevue, WA","Software development, Communication skills",N/A,N/A,Mid-level,N/A
Software Development Engineer - Arena,Hasbro Inc.,United States,"Computer science, Computer Science, C#, Software development, Unity, Debugging",Bachelor's degree,2 years,Mid-level,"$91,712 - $174,052 a year"
Backend Engineer II,AppLovin,"Palo Alto, CA","Computer science, Computer Science, Data structures, Java, Algorithms, C++, Distributed systems","Bachelor of Science, Master's degree, Bachelor's degree",2 years,Mid-level,"$121,000 - $181,000 a year"
Front End Engineer,Qualitest,"Burlingame, CA","Software troubleshooting, React, Social work, Laboratory experience, NoSQL, MongoDB, PHP, JavaScript, Redis, UX, GraphQL",N/A,N/A,Senior level,"$90,000 - $110,000 a year"
Game Developer,MAFÈ Resources,United States,"Unreal Engine, C#, Analysis skills, C++, JavaScript, Scripting, Unity, Communication skills, Python, Debugging",N/A,N/A,Mid-level,"$90,000 - $120,000 a year"
Game Developer - Python,GalaxE.Solutions,United States,N/A,N/A,N/A,N/A,"$95,000 - $115,000 a year"
GAME DEVELOPER - PYTHON,IntellectFaces,Remote,"Git, Django, AI, Python",N/A,5 years,Mid-level,"$80,000 - $110,000 a year"
Software Engineer,Assort Health,"San Francisco, CA","AI, Leadership",N/A,N/A,Mid-level,"$140,000 - $180,000 a year"
Software Engineering,Valve Software,"Bellevue, WA",N/A,N/A,N/A,Mid-level,N/A
Software Engineer (1-3 Years Experience),Commerce Architects,"Spokane, WA","CI/CD, Software troubleshooting, React, NoSQL, Java, Databases, SQL, OOP, Terraform, Software development, Leadership, Communication skills",N/A,1 year,Entry level,"$85,000 - $105,000 a year"
AI Machine Learning Engineer,Occidental Petroleum Corporation,"Houston, TX","Machine learning, AI",N/A,N/A,Entry level,N/A
Full Stack,For Safety Inc.,"Phoenix, AZ",N/A,N/A,N/A,Mid-level,N/A
Associate Software Development Engineer,Delta Airlines,"Atlanta, GA","Spring Boot, CI/CD, Cloud infrastructure, Oracle, Computer Science, Multilingual, DevOps, UNIX, Microsoft SQL Server, Git, Test-driven development, Information Systems, J2EE, Windows, Information security, Java, SQL, OOP, AWS, Continuous integration, Angular, GitHub, Agile, Linux, Shell Scripting, jQuery, SDLC, Design patterns","High school diploma or GED, Bachelor's degree",Under 1 year,Mid-level,N/A
Full Stack Developer,Intone Networks,"Atlanta, GA",N/A,N/A,N/A,Mid-level,$60 an hour
Software Engineer,"Twitch Interactive, Inc.","San Francisco, CA","Computer science, Data modeling, Go, Computer Science, React, Data structures, Algorithms, AWS, Software development, DynamoDB, TypeScript",Bachelor's degree,1 year,Entry level,"$99,500 - $200,000 a year"
Software Developer I .NET,Lynden Incorporated,"SeaTac, WA",N/A,N/A,N/A,N/A,"$82,000 - $110,000 a year"
Software Engineer,Statsig,"Bellevue, WA","Rust, Node.js, React, Software development, Python",N/A,2 years,Mid-level,"$130,000 - $145,000 a year"
"Software Developer, Associate",Atlas Van Lines,United States,"Computer Science, Software Engineering, Software development, Debugging, Information Technology",Bachelor's degree,1 year,Entry level,N/A
"PROGRAMMER I, II, III - Information Technology",Texas Department of Criminal Justice,"Huntsville, TX",N/A,N/A,N/A,Mid-level,"$4,357.26 - $5,556.52 a month"
Web Developer - Part Time,Texas Tech University,"Lubbock, TX",N/A,N/A,N/A,Entry level,$18.48 - $35.08 an hour
Steam Software Engineer,Valve Software,"Bellevue, WA",Distributed systems,N/A,N/A,Mid-level,N/A
IT Junior Developer,First Horizon Bank,"Memphis, TN","Computer Science, XML, Java, SOAP, SQL, JavaScript, REST, APIs, JSON, Communication skills, Python, Information Technology",Bachelor's degree,N/A,Entry level,N/A
Software Developer,oxford valley pain & surgical ctr,"Bala-Cynwyd, PA","Computer Science, Software Engineering, Software troubleshooting, Software development, Linux, Communication skills",Bachelor's degree,N/A,Mid-level,$17 - $70 an hour
"Software Engineer, Entry",Amentum,"Kennedy Space Center, FL","Oracle, Software troubleshooting, XML, UNIX, Windows, Java, SQL, C++, PostgreSQL, Scripting, Linux, Communication skills, HTML, Information Technology",Bachelor's degree,N/A,Entry level,N/A
"Software Engineer II, Listing Services",CarGurus,"Boston, MA","Search engines, Data structures, NoSQL, Algorithms, Analysis skills, Multithreading",N/A,N/A,Mid-level,N/A
Development Automation and Robotics Engineer III,Intricon,"Vadnais Heights, MN","CAD, Biomedical Engineering, Programmable logic controllers, Project management, Quality assurance, SolidWorks, Technical writing, Robotics, Communication skills, Creo",Bachelor's degree,4 years,Mid-level,"$95,000 - $120,000 a year"
Entry Software Engineer (SWE0),Raytheon,"Annapolis Junction, MD","Computer science, Vulnerability research, Computer Science, C++, C, Python",Bachelor's degree,N/A,Entry level,N/A
Front End Engineer - San Francisco,CWS Inc,"San Francisco, CA","Web design, Node.js, React, DevOps, Responsive web design, AWS, Express.js, JavaScript, APIs, Front-end development, Less, SQLite, Communication skills, React Native",Associate's degree,3 years,Mid-level,"$130,000 - $150,000 a year"
Front-end Engineer,HireIO,"San Francisco Bay Area, CA","Jira, AJAX, Computer Science, CSS, React, RESTful API, Responsive web design, Confluence, REST, UI, TypeScript, Communication skills, HTML, Design patterns","Master's degree, Bachelor's degree",2 years,Mid-level,"$120,000 a year"
UI (Vue.js) Developer,"I-Tech USA, Inc.","Louisville, KY","JavaScript, Vue.js",N/A,"7 years, 6 years, 11+ years, 8 years, 9 years, 10 years",Mid-level,$55 - $65 an hour
Software Engineer Analyst - AI Trainer,DataAnnotation,"Sacramento, CA","Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Associate Software AI Developer in Test,Aparavi,"San Francisco Bay Area, CA","Computer science, Engineering, Product management, AI",Bachelor's degree,N/A,Mid-level,"$82,000 - $90,000 a year"
Principal Software Developer,Oracle,"Colorado Springs, CO",N/A,N/A,N/A,Senior level,N/A
Fullstack Developer,Quantumsoft Solutions,"Fremont, CA",N/A,N/A,N/A,Mid-level,N/A
Front End Engineer,Rewards Network,"Chicago, IL","React, RESTful API, Jest, Responsive web design, Bootcamp, JavaScript, ECMAScript, SASS, Usability, REST, Scripting, UX, Agile, Unit testing, TypeScript",Bachelor's degree,3 years,Mid-level,"$100,000 - $140,000 a year"
Junior Software Developer,Delmarva Digital,"Laurel, DE","Analysis skills, Software development, Communication skills",N/A,N/A,Entry level,N/A
Python Developer- AI,Intone Networks,Florida,N/A,N/A,N/A,N/A,N/A
Front-End Engineer I,Amazon.com Services LLC,"Seattle, WA","Computer science, Computer Science, CSS, Customer service, Math, JavaScript, UX, HTML",Bachelor's degree,Under 1 year,Entry level,"$99,500 - $209,000 a year"
"Software Test Engineer, Entry",Amentum,"Kennedy Space Center, FL","Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Writing skills, System design, Microsoft Office, Bash, Scripting, Software development, Linux, Communication skills, Shell Scripting",Bachelor's degree,N/A,Entry level,N/A
"Unity Game Engineer (Remote, US hours, contract)",Playstack,"Washington, DC","C#, English, Math, Presentation skills, Scripting, Unity, Debugging",N/A,N/A,Senior level,$35 - $40 an hour
Java/Python Developer,Chuwa America,"Parsippany-Troy Hills, NJ","CI/CD, Computer Science, CSS, DevOps, Java, AWS, JavaScript, Terraform, Angular, Software development, APIs, Jenkins, Communication skills, Python, HTML, AWS Lambda",Bachelor's degree,"7 years, 8 years, 9 years",Senior level,$55 - $60 an hour
Software Engineer,Next code placement,"California City, CA",N/A,N/A,N/A,N/A,"$84,069.98 - $101,245.57 a year"
Programmer Analyst III,USC,"Los Angeles, CA","Spring Boot, AJAX, CSS, React, Web development, XML, Full-stack development, DevOps, Tomcat, Git, English, UI design, Java, JavaScript, JSP, Angular, Django, GitHub, Linux, JSON, Flask, Leadership, Jenkins, Communication skills, Python, Spring, jQuery, HTML, MySQL",Bachelor's degree,3 years,Senior level,$52.98 - $55.00 an hour
Software Engineer,FlexIT Inc,"Beaverton, OR",N/A,N/A,N/A,Mid-level,N/A
Software Developer,COUNTRY Financial,"Bloomington, IL",SDLC,N/A,2 years,Mid-level,"$66,800 - $91,850 a year"
Junior Software Engineer,Siniwell Solutions,"Goshen, IN","Web design, Website maintenance, AJAX, PCB, JSP, Maven",N/A,"3 years, 1 year",Entry level,"$61,000 - $80,000 a year"
Python AWS Developer Only W2,IDC,"Charlotte, NC","AWS, Python",N/A,3 years,Mid-level,N/A
"Software Engineer I, Services Engineering",Bombora,"Reno, NV","Cloud architecture, Software Engineering, Kubernetes, .NET Core, C#, Git, Google Cloud Platform, SQL, Database design, APIs, Data science, Communication skills, Data Science, Design patterns",Bachelor's degree,N/A,Entry level,"$90,000 - $100,000 a year"
IOS Software Developer,Intone Networks,"Charlotte, NC",N/A,N/A,N/A,Entry level,N/A
Conversion Developer I,Corelation Inc,California,"SQL, AI, Communication skills, Time management",N/A,1 year,Entry level,"$75,000 - $90,000 a year"
Computer programmer,WINSAI,"Sunnyvale, CA",N/A,N/A,N/A,N/A,N/A
C++ Software Engineer,oneZero Financial Systems,"Somerville, MA","C#, C++, JavaScript, TypeScript",N/A,N/A,Mid-level,"$145,000 - $175,000 a year"
Game Developer,Kalven Technologies,Remote,"Mac OS, Swift, AI, Python, Design patterns",N/A,N/A,Mid-level,From $50 an hour
"Associate Staff Engineer, IOT",Nagarro,"Boston, MA",N/A,N/A,N/A,N/A,N/A
Software Developer - Full Performance,Raytheon,"Sterling, VA","Vulnerability research, AI",N/A,N/A,Mid-level,N/A
Software Engineer,Shelter Insurance,"Columbia, MO","Computer Science, Software Engineering, Computer Information Systems, Software development, Information Technology",Bachelor's degree,N/A,Mid-level,"From $68,103 a year"
Junior Developer,C5T Corporation,"Scott AFB, IL","Microsoft Powerpoint, Microsoft Word, Microsoft Excel, Software troubleshooting, Web development, Windows, Microsoft Office, Supervising experience, Software development, Leadership, Communication skills",Bachelor's degree,N/A,Entry level,"$60,000 - $70,000 a year"
Video Game Technician,Windy City Mobile Fun,"Naperville, IL","Schematics, Ohmmeter, Voltmeter, Computer networking, Hand tools, Communication skills, Mechanical knowledge",N/A,N/A,Entry level,"$76,622 - $83,379 a year"
Backend Developer,Techy Scouts,"Los Angeles, CA",N/A,N/A,N/A,N/A,N/A
React Developer with ONEAPP with Amex exp.,Ehub Global solution,"Phoenix, AZ",React,N/A,N/A,Mid-level,$50.53 - $55.87 an hour
Software Eng Co-op,Honeywell,United States,"Software troubleshooting, Analysis skills, Software development",Bachelor's degree,N/A,Entry level,$25 - $38 an hour
Software Engineer,Motive Energy Storage Solutions,"Victorville, CA",N/A,N/A,N/A,Mid-level,N/A
Java Developer - W2 role,VIDUSHI INFOTECH,"Dallas, TX","React, Java",N/A,N/A,Mid-level,$53.24 - $64.11 an hour
"Python Programmer - 2889 (No Corp - Corp, W2 only)",Bridgewater Consulting Group,"Pomona, CA","Power BI, NumPy, Snowflake, SQL, Pandas, Database management, Machine learning, Matplotlib, Python",Bachelor's degree,N/A,Mid-level,Up to $45.33 an hour
Computer Programmer,TCL Research America,"San Jose, CA","MATLAB, Data mining, Computer Science, Java, Machine learning, Computer skills, Python, SDLC","Bachelor of Science, Bachelor's degree",N/A,Mid-level,N/A
Computer Programmer,Vantage Labs,"New Hope, PA","Lucene, Spring Boot, CSS, RESTful API, XML, Laravel, Struts, Java, SQL, PHP, Machine learning, JavaScript, PostgreSQL, Back-end development, JPA, REST, Natural language processing, Angular, Scrum, Software development, Text classification, APIs, Agile, Computer Programming, JSON, GraphQL, Solr, Maven, TypeScript, Spring, jQuery, HTML, MySQL",Bachelor's degree,1 year,Mid-level,"$85,000 - $95,000 a year"
Software Engineer,BRADY WORLDWIDE INC,"Milwaukee, WI",N/A,N/A,N/A,Mid-level,N/A
Unity Software Engineer,Oculus,"Pittsburgh, PA","Computer science, Computer Science, C#, Android, UI design, Math, Machine learning, Computer Engineering, UX, Unity, UI, Character animation",Bachelor's degree,3 years,Mid-level,$56.25 an hour
Software Engineer,i2 Data Systems,"Santa Clara, CA",N/A,N/A,N/A,Mid-level,N/A
Software Developer,"Salem Media Group, Inc",United States,"CSS, React, E-commerce, JavaScript, Product management, REST, UX, GitHub, APIs, UI, GraphQL, GitLab, Product information management, Information management",N/A,N/A,Mid-level,"$90,000 - $105,000 a year"
Staff Software Engineer,PlayStation Global,"Madison, WI","Google Cloud Platform, AWS, Analysis skills, Docker, Software development, GitHub, APIs, IT, Jenkins",N/A,N/A,Senior level,"$175,000 - $262,400 a year"
Computer Science Engineer - Fully Remote,Legacy Health LLC,Remote,"CI/CD, Software troubleshooting, System design, No experience needed, Java, Application development, Machine learning, Agile, AI, Python, Debugging, SDLC",N/A,N/A,Entry level,N/A
Computer Programmer,QueryIO Corporation,"Cupertino, CA","Computer Science, Cassandra, Spark, NoSQL, Java, C++, IT, SDLC, Hadoop",Bachelor's degree,5 years,Senior level,N/A
Software Developer for M&S development,RTSync,"Chandler, AZ",N/A,N/A,N/A,Mid-level,N/A
Software Engineer Opportunities,Central Mutual Insurance Company,"Dublin, OH",N/A,N/A,N/A,N/A,N/A
Software Engineer,LSEG (London Stock Exchange Group),"Buffalo, NY","CI/CD, React, Full-stack development, Software deployment, Jest, Jupyter, Scrum, APIs, Agile, Unit testing, TypeScript, Communication skills, Python, Experience design, Design patterns",N/A,2 years,Mid-level,"$73,800 - $123,200 a year"
Junior .NET Developer,American business solutions inc,"Atlanta, GA","Computer science, Management, Visual Basic, .NET, SQL",Bachelor's degree,N/A,Entry level,$30 - $32 an hour
"Engineering Technician, Infotainment, Vehicle Software",Tesla,"Palo Alto, CA","Jira, Firmware, Linux, Automotive diagnostics",N/A,N/A,Mid-level,$24.40 - $65.40 an hour
Software Engineer,Breaking Ground,"New York, NY","ASP.NET, MVC, Database development, C#, Microsoft SQL Server, Git, SQL, JavaScript, VBA, APIs, Python",High school diploma or GED,N/A,Mid-level,"$78,000 - $85,000 a year"
Game Services Engineer - Co-Dev,Pragma Platform,California,"UI development, Continuous improvement, Software development, Unity, APIs, Communication skills",N/A,N/A,Mid-level,"$100,000 - $150,000 a year"
"Online Game Engineer, SDK",Rushdown Studios,Remote,"C++, SDKs, APIs",N/A,3 years,Mid-level,"$100,000 - $125,000 a year"
No Code (Low Code) Developer role (Full-Time),VELOZ IT SOLUTIONS LLC,Remote,"Software Engineering, Management Information Systems, Enterprise software, Salesforce, Mobile applications, JavaScript, Communication skills, Information management","Bachelor of Science, Bachelor's degree",1 year,Mid-level,"$130,000 - $170,000 a year"
Software Engineer,DonorView,"Marlborough, MA","ASP.NET, MVC, C#, Microsoft SQL Server, .NET, SQL, JavaScript, Scripting, Software development, SaaS, jQuery, T-SQL, Mobile marketing",N/A,5 years,Mid-level,"From $85,000 a year"
Building Automation Engineer,Novo Nordisk,"West Lebanon, NH","Microsoft Powerpoint, Microsoft Word, AutoCAD, Biotechnology, System administration, Microsoft Excel, GAMP, Engineering, Construction, Visio, GMP, Windows, Microsoft Office, Supervising experience, Ethernet, Systems engineering, Network architecture, Communication skills, FDA regulations","Bachelor's degree, Associate's degree",7 years,Senior level,N/A
Software Engineer – Entry Level,"General Dynamics Mission Systems, Inc","Scottsdale, AZ","Software Engineering, Math, Software development, Agile, Debugging",Bachelor's degree,N/A,Entry level,"$82,200 - $84,200 a year"
Full Stack Developer- AI Trainer,DataAnnotation,"Bend, OR","Writing skills, C#, English, SQL, C++, JavaScript, Software development, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Back End Developer- AI Trainer,DataAnnotation,"Boulder, CO","Writing skills, C#, English, SQL, C++, JavaScript, Software development, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Software Engineer/ Admin,"Federal Foam Technologies, Inc.","New Richmond, WI","Azure, EDI, Software troubleshooting, DevOps, C#, ERP systems, SSRS, Microsoft Office, SQL, OOP, Process mapping, Data analytics, Organizational skills, Agile, Communication skills, Help desk, SDLC","Bachelor's degree, Bachelor of Arts",3 years,Mid-level,"$94,400 - $102,667 a year"
Embedded Controls Software Engineer - Automotive,Bill Austin and Associates,"Columbus, IN","Statistics, MATLAB, Microsoft Excel, Full-stack development, Engineering, Data analysis skills, Engine controls, Microsoft Office, Algorithms, C++, Emission control systems, C, Embedded software, Simulink, Physics, Automotive diagnostics","Bachelor of Science, Bachelor's degree",3 years,Mid-level,N/A
Software Engineer - AI Trainer,DataAnnotation,"Des Moines, IA","Writing skills, C#, English, SQL, C++, JavaScript, Software development, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Associate Cloud Software Engineer,Lenovo,"Morrisville, NC","Spring Boot, Azure, Computer Science, React, DevOps, Engineering, Data structures, Git, Google Cloud Platform, MongoDB, Java, OOP, AWS, Distributed systems, REST, Angular, Software development, Agile, Web services, Communication skills","Master's degree, Bachelor's degree",Under 1 year,Entry level,N/A
Development Automation and Robotics Engineer III,Intricon,"Vadnais Heights, MN","CAD, Biomedical Engineering, Programmable logic controllers, Project management, Quality assurance, SolidWorks, Technical writing, Robotics, Communication skills, Creo",Bachelor's degree,4 years,Mid-level,"$95,000 - $120,000 a year"
Software Engineer,Johnson & Johnson,"Santa Clara, CA","CI/CD, Computer science, Computer Science, Bash, OOP, C++, Computer Engineering, Scripting, Software development, Agile, Linux, Unit testing, Python, Shell Scripting, FDA regulations","Master's degree, Bachelor's degree",1 year,Mid-level,"$101,000 - $162,725 a year"
Junior Python Developer,CS Soft Solutions (I) PVT.LTD.,"Hartford, CT","Database management, Django, Flask, Python",N/A,Under 1 year,Entry level,"$84,873.31 - $102,213.02 a year"
Software Developer - AI Trainer (Contract),DataAnnotation,"Greensboro, NC","Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Software Engineering,Valve Software,"Bellevue, WA",N/A,N/A,N/A,Mid-level,N/A
Aircraft Software Certification Engineer (FLRAA V-280),Bell Textron Inc.,"Fort Worth, TX","Management, Software Engineering, MCP, Military, Microsoft Office, C, Physical Therapy License, Electrical Engineering, Communication skills, Python","Master's degree, Bachelor's degree",5 years,Senior level,N/A
Game Development Software Engineer,Valve Software,"Bellevue, WA","Software development, Communication skills",N/A,N/A,Mid-level,N/A
"Unity Game Engineer (Remote, US hours, contract)",Playstack,"Washington, DC","C#, English, Math, Presentation skills, Scripting, Unity, Debugging",N/A,N/A,Senior level,$35 - $40 an hour
Software Developer 1 (Hybrid/Remote Opportunity),Stanford University,"Stanford, CA","Full-stack development, AI",Bachelor's degree,3 years,Mid-level,"$86,180 - $129,259 a year"
Python Developer,Intone Networks,"Malvern, PA",Python,N/A,N/A,Entry level,N/A
Game Developer - Python,GalaxE.Solutions,United States,"Git, Machine learning, Django, AI, Python",N/A,N/A,Mid-level,"$95,000 - $115,000 a year"
Jr. Software Developer,Nova Dynamics,"Philomath, OR","Node.js, CSS, MCP, Full-stack development, Writing skills, R, C++, Software development, Linux, Communication skills, Python, Editing, HTML",N/A,Under 1 year,Entry level,"$85,000 a year"
Software Engineer I/II IT Cloud M365 (Entry Level),General Dynamics Electric Boat,"Groton, CT","Computer science, Software Engineering, Computer Engineering, Scripting, ServiceNow, Python, PowerShell","Bachelor of Science, Bachelor's degree",Under 1 year,Entry level,N/A
Jr. Software Engineer,Spontigo,"Vineyard, UT",N/A,N/A,N/A,Entry level,$15 - $25 an hour
Backend Software Engineer - AI Trainer,DataAnnotation,"Joliet, IL","Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Web Developer - Part Time,Texas Tech University,"Lubbock, TX",N/A,N/A,N/A,Entry level,$18.48 - $35.08 an hour
React Developer with ONEAPP with Amex exp.,Ehub Global solution,"Phoenix, AZ",React,N/A,N/A,Mid-level,$50.53 - $55.87 an hour
Software Engineer (1-3 Years Experience),Commerce Architects,"Spokane, WA","CI/CD, Software troubleshooting, React, NoSQL, Java, Databases, SQL, OOP, Terraform, Software development, Leadership, Communication skills",N/A,1 year,Entry level,"$85,000 - $105,000 a year"
Software Developer,Thrive,"Louisville, KY",N/A,N/A,N/A,Mid-level,N/A
Software Developer,Oracle,United States,"Computer science, Cloud infrastructure, Oracle, Computer Science, RESTful API, Data structures, Java, Algorithms, C++, Distributed systems, Scripting, Software development, Python, IaaS, Software architecture","Bachelor of Science, Bachelor's degree",N/A,Entry level,N/A
"Python Programmer - 2889 (No Corp - Corp, W2 only)",Bridgewater Consulting Group,"Pomona, CA","Power BI, NumPy, Snowflake, SQL, Pandas, Database management, Machine learning, Matplotlib, Python",Bachelor's degree,N/A,Mid-level,Up to $45.33 an hour
Software Eng Co-op,Honeywell,United States,N/A,N/A,N/A,N/A,$25 - $38 an hour
Entry-level IT Developer (Mandarin),International Bank,"New York, NY","Mandarin, Oracle, Computer Science, Microsoft SQL Server, SQL, Analysis skills, Database management, PostgreSQL, Scripting, Communication skills, Banking, Python, PowerShell, Information Technology",Bachelor's degree,Under 1 year,Entry level,$34 - $40 an hour
Sr Principal Embedded Security Software Eng-Gskit,Raytheon,"Tucson, AZ","Management, Computer Science, Software Engineering, Kanban, FPGA, UNIX, Configuration management, C++, C, Computer hardware, Embedded software, Perl, Computer Engineering, Scrum, Agile, Computer skills, Linux, Communication skills, Python","Master's degree, Bachelor's degree",10 years,Senior level,"$124,000 - $250,000 a year"
Software Engineer,University of California San Francisco,"San Francisco, CA","Computer science, MVC, Medical Technology, Computer Science, UI design, OOP, Product development, UX, GitHub, Communication skills",Bachelor's degree,1 year,Mid-level,"$61,200 - $130,600 a year"
Software Developer - AI Trainer,DataAnnotation,"Troy, NY","Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Programmer II,William & Mary,"Williamsburg, VA","CRM software, Computer science, Computer Science, Software troubleshooting, Relational databases, C#, Java, Databases, SQL, PHP, OOP, JavaScript, Alignment, Organizational skills, IT, Systems analysis, Operations, Communication skills, Information Technology","Master's degree, Bachelor's degree",1 year,Mid-level,"$70,000 - $80,000 a year"
"Frontend Engineer, Vehicle UI",Tesla,"Hawthorne, CA",N/A,N/A,N/A,N/A,"$106,400 - $188,100 a year"
Junior Front-End Software Developer,"Modern Technology Solutions, Inc.","Wright-Patterson AFB, OH","CI/CD, React, Web development, DevOps, Secret Clearance, Git, Google Cloud Platform, GitLab CI/CD, Java, JavaScript, Back-end development, REST, Angular, GitHub, GraphQL, Vue.js, AI, GitLab, Communication skills, Python",Bachelor's degree,Under 1 year,Entry level,"$100,000 - $160,000 a year"
Software Engineering,GE Vernova,"Bellevue, WA","Computer Science, Data structures, Lean, Continuous integration, Agile, Web services, SDLC",Bachelor's degree,Under 1 year,Entry level,N/A
Front End Engineer - San Francisco,CWS Inc,"San Francisco, CA",N/A,N/A,N/A,N/A,"$130,000 - $150,000 a year"
Game Developer,MAFÈ Resources,United States,"Unreal Engine, C#, Analysis skills, C++, JavaScript, Scripting, Unity, Communication skills, Python, Debugging",N/A,N/A,Mid-level,"$90,000 - $120,000 a year"
Junior Developer - Part-time (Vue.js),Teutonic Transportation,"Sharon Hill, PA","RESTful API, DevOps, Git, SQL, AWS, Docker, JavaScript, Redis, Ruby, APIs, Vue.js, Playwright, TypeScript, MySQL",N/A,N/A,Entry level,$50 an hour
"PROGRAMMER I, II, III - Information Technology",Texas Department of Criminal Justice,"Huntsville, TX",N/A,N/A,N/A,N/A,"$4,357.26 - $5,556.52 a month"
Video Game Technician,Windy City Mobile Fun,"Naperville, IL","Schematics, Ohmmeter, Voltmeter, Computer networking, Hand tools, Communication skills, Mechanical knowledge",N/A,N/A,Entry level,"$76,622 - $83,379 a year"
Software Engineer-IT Manufacturing,Ford Motor Company,"Dearborn, MI","Spring Boot, CI/CD, Management, Computer Science, Management Information Systems, RESTful API, XML, Full-stack development, Test-driven development, Java, SOAP, Analysis skills, JavaScript, REST, Computer Engineering, Angular, Software development, GitHub, Agile, IT, Service-oriented architecture, TypeScript, Design patterns",Bachelor's degree,2 years,Mid-level,N/A
Software Development Engineer in Test,FlexTrade,"Great Neck, NY","C#, Bash, Continuous integration, Software development, Linux, Python, Shell Scripting",Bachelor's degree,Under 1 year,Entry level,"$80,000 - $100,000 a year"
Entry Level Software Developer,Property Matrix,"Culver City, CA",N/A,N/A,N/A,N/A,"$50,000 - $80,000 a year"
"C++ Software Engineer, Early in Career (April 2025 start date)",Splunk,Colorado,"CI/CD, Azure, Computer Science, Software Engineering, Kubernetes, RESTful API, Writing skills, Git, Test-driven development, Google Cloud Platform, AWS, C++, Docker, Splunk, REST, Integration testing, Communication skills","Master's degree, Bachelor's degree",1 year,Entry level,"$95,360 - $163,900 a year"
Java Developer,Intone Networks,"Charlotte, NC",Java,N/A,N/A,Mid-level,$62 an hour
Software Development Engineer - Front-end,Adobe,"Lehi, UT","Computer science, React, JavaScript, TypeScript, Communication skills, SDLC",Bachelor's degree,1 year,Mid-level,"$93,200 - $170,600 a year"
Software Engineer (Frontend) - Early in Career,Splunk,Colorado,"CI/CD, Backbone.js, Computer Science, CSS, Software Engineering, React, Big data, DevOps, Jest, Git, JavaScript, Product management, Splunk, Redux, Agile, TypeScript, Communication skills, jQuery","Master's degree, Bachelor's degree",Under 1 year,Entry level,"$119,200 - $163,900 a year"
Software Engineer(Front-End),Disney Entertainment & ESPN Technology,"New York, NY","Computer science, Node.js, React, JavaScript","Bachelor of Science, Bachelor's degree",3 years,Mid-level,"$114,900 - $168,700 a year"
Software Analyst,Intone Networks,"Albany, NY",N/A,N/A,N/A,Mid-level,N/A
Associate Software Engineer,WEX Inc.,"Portland, ME","CI/CD, Computer science, Cloud infrastructure, Azure, Go, Computer Science, Software Engineering, Kubernetes, Java, AWS, C++, Docker, C, Machine learning, AI, Communication skills, Python",Bachelor's degree,N/A,Entry level,"$68,000 - $90,000 a year"
Junior Software Developer,Delmarva Digital,"Laurel, DE","Analysis skills, Software development, Communication skills",N/A,N/A,Entry level,N/A
"Software Engineer, Entry",Amentum,"Kennedy Space Center, FL","Oracle, Software troubleshooting, XML, UNIX, Windows, Java, SQL, C++, PostgreSQL, Scripting, Linux, Communication skills, HTML, Information Technology",Bachelor's degree,N/A,Entry level,N/A
Software Developer for M&S development,RTSync,"Chandler, AZ",N/A,N/A,N/A,Mid-level,N/A
Software Engineer Analyst - AI Trainer,DataAnnotation,"Sacramento, CA","Writing skills, C#, English, SQL, C++, JavaScript, Swift, AI, Grammar Experience, Python, HTML",Bachelor's degree,N/A,Mid-level,From $40 an hour
Full Stack,For Safety Inc.,"Phoenix, AZ",N/A,N/A,N/A,Mid-level,N/A
"Software Engineer II, Listing Services",CarGurus,"Boston, MA",N/A,N/A,N/A,N/A,N/A
Python AWS Developer Only W2,IDC,"Charlotte, NC","AWS, Python",N/A,3 years,Mid-level,N/A
"Engineering Technician, Infotainment, Vehicle Software",Tesla,"Palo Alto, CA","Jira, Firmware, Linux, Automotive diagnostics",N/A,N/A,Mid-level,$24.40 - $65.40 an hour
